,ID,Nombre,Edad,Sexo,Telefono,Email,Descripcion,Fumar,Municipio
6524,802469,Trini Mancebo,73,Mujer,+34847652818,trinimancebo@yahoo.com,"¡Hola, soy Trini! Tengo 73 años y me gusta cocinar. Suelo escuchar música pop.",No me importa viajar con un fumador,"Valencia, Spain"
6525,306071,Leonor Torrecilla,60,Mujer,+34945310418,leonortorrecilla@yahoo.com,"¡Hola, soy Leonor! Tengo 60 años y me gusta cocinar. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Alboraya, Spain"
6526,509298,Araceli Águila,19,Mujer,+34844292664,araceliaguila@hotmail.com,"¡Hola, soy Araceli! Tengo 19 años y me gusta practicar deporte. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Paterna, Spain"
6527,127909,Sofía Ugarte,27,Mujer,+34874382678,sofiaugarte@hotmail.com,"¡Hola, soy Sofía! Tengo 27 años y me gusta pintar. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Catarroja, Spain"
6528,982871,Daniela Parra,41,Mujer,+34841899067,danielaparra@gmail.com,"¡Hola, soy Daniela! Tengo 41 años y me gusta viajar. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Mislata, Spain"
6529,258340,Fortunata Mayol,73,Mujer,+34934406696,fortunatamayol@yahoo.com,"¡Hola, soy Fortunata! Tengo 73 años y me gusta practicar deporte. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Paterna, Spain"
6530,155168,Xavier Sotelo,41,Hombre,+34881143310,xaviersotelo@hotmail.com,"¡Hola, soy Xavier! Tengo 41 años y me gusta ver películas. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Valencia, Spain"
6531,671910,Noemí Vilaplana,17,Mujer,+34985483748,noemivilaplana@gmail.com,"¡Hola, soy Noemí! Tengo 17 años y me gusta viajar. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Valencia, Spain"
6532,961199,Luciano Vega,64,Hombre,+34828261647,lucianovega@yahoo.com,"¡Hola, soy Luciano! Tengo 64 años y me gusta salir a correr. Suelo escuchar música pop.",No me importa viajar con un fumador,"Valencia, Spain"
6533,725899,Tomás Arellano,18,Hombre,+34949534014,tomasarellano@gmail.com,"¡Hola, soy Tomás! Tengo 18 años y me gusta viajar. Suelo escuchar música rock.",No me importa viajar con un fumador,"Valencia, Spain"
6534,158401,Ale Tolosa,70,Hombre,+34866744204,aletolosa@yahoo.com,"¡Hola, soy Ale! Tengo 70 años y me gusta cocinar. Suelo escuchar música rock.",No me importa viajar con un fumador,"Alaquàs, Spain"
6535,953699,Severiano Moll,22,Hombre,+34821035037,severianomoll@hotmail.com,"¡Hola, soy Severiano! Tengo 22 años y me gusta pintar. Suelo escuchar música rock.",No me importa viajar con un fumador,"Mislata, Spain"
6536,655012,Chuy Ayllón,56,Hombre,+34942511912,chuyayllon@hotmail.com,"¡Hola, soy Chuy! Tengo 56 años y me gusta practicar deporte. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Aldaya, Spain"
6537,348808,Domingo Flor,77,Hombre,+34945835129,domingoflor@gmail.com,"¡Hola, soy Domingo! Tengo 77 años y me gusta hacer senderismo. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Valencia, Spain"
6538,845077,Espiridión Bayo,85,Hombre,+34800090931,espiridionbayo@yahoo.com,"¡Hola, soy Espiridión! Tengo 85 años y me gusta cocinar. Suelo escuchar música pop.",No me importa viajar con un fumador,"Torrent, Spain"
6539,176696,Wilfredo Duque,83,Hombre,+34827205074,wilfredoduque@gmail.com,"¡Hola, soy Wilfredo! Tengo 83 años y me gusta salir a correr. Suelo escuchar música pop.",No me importa viajar con un fumador,"Sedaví, Spain"
6540,394355,Lisandro Hierro,48,Hombre,+34981143429,lisandrohierro@hotmail.com,"¡Hola, soy Lisandro! Tengo 48 años y me gusta practicar deporte. Suelo escuchar música pop.",No me importa viajar con un fumador,"Alboraya, Spain"
6541,148400,Merche Cañas,21,Mujer,+34622567382,merchecanas@yahoo.com,"¡Hola, soy Merche! Tengo 21 años y me gusta practicar deporte. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Valencia, Spain"
6542,384730,Pascuala Ayuso,51,Mujer,+34945780497,pascualaayuso@hotmail.com,"¡Hola, soy Pascuala! Tengo 51 años y me gusta salir a correr. Suelo escuchar música rock.",No me importa viajar con un fumador,"Aldaya, Spain"
6543,269640,Dalila Orozco,65,Mujer,+34946043620,dalilaorozco@hotmail.com,"¡Hola, soy Dalila! Tengo 65 años y me gusta practicar deporte. Suelo escuchar música rock.",No me importa viajar con un fumador,"Valencia, Spain"
6544,644663,Américo Priego,59,Hombre,+34861311930,americopriego@yahoo.com,"¡Hola, soy Américo! Tengo 59 años y me gusta leer. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Alboraya, Spain"
6545,524556,Amor Tejada,36,Hombre,+34945045516,amortejada@gmail.com,"¡Hola, soy Amor! Tengo 36 años y me gusta tocar un instrumento musical. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Valencia, Spain"
6546,815076,Pili Estevez,19,Mujer,+34826276018,piliestevez@yahoo.com,"¡Hola, soy Pili! Tengo 19 años y me gusta cocinar. Suelo escuchar música indie.",No me importa viajar con un fumador,"Valencia, Spain"
6547,237086,Cristian Cabrero,79,Hombre,+34888745072,cristiancabrero@gmail.com,"¡Hola, soy Cristian! Tengo 79 años y me gusta practicar deporte. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Moncada, Spain"
6548,595063,Régulo Bolaños,79,Hombre,+34925686400,regulobolanos@yahoo.com,"¡Hola, soy Régulo! Tengo 79 años y me gusta viajar. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Mislata, Spain"
6549,239418,Ainara Arribas,19,Mujer,+34877539354,ainaraarribas@gmail.com,"¡Hola, soy Ainara! Tengo 19 años y me gusta ver películas. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Valencia, Spain"
6550,801254,Aarón Carreras,39,Hombre,+34706744958,aaroncarreras@yahoo.com,"¡Hola, soy Aarón! Tengo 39 años y me gusta pintar. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Catarroja, Spain"
6551,619802,Clemente Rocamora,31,Hombre,+34841814524,clementerocamora@yahoo.com,"¡Hola, soy Clemente! Tengo 31 años y me gusta ver películas. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Valencia, Spain"
6552,969864,Ámbar Álamo,27,Mujer,+34943739636,ambaralamo@hotmail.com,"¡Hola, soy Ámbar! Tengo 27 años y me gusta cocinar. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
6553,188452,Bautista Pizarro,22,Hombre,+34920057205,bautistapizarro@hotmail.com,"¡Hola, soy Bautista! Tengo 22 años y me gusta practicar deporte. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Paterna, Spain"
6554,268533,Lucía Silva,79,Mujer,+34986393731,luciasilva@gmail.com,"¡Hola, soy Lucía! Tengo 79 años y me gusta salir a correr. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Burjasot, Spain"
6555,183228,Felisa Mariscal,59,Mujer,+34823211938,felisamariscal@gmail.com,"¡Hola, soy Felisa! Tengo 59 años y me gusta practicar deporte. Suelo escuchar música indie.",No me importa viajar con un fumador,"Torrent, Spain"
6556,376742,Wálter Duran,77,Hombre,+34714538901,walterduran@gmail.com,"¡Hola, soy Wálter! Tengo 77 años y me gusta viajar. Suelo escuchar música rock.",No me importa viajar con un fumador,"Xirivella, Spain"
6557,572434,Amada Batlle,75,Mujer,+34943845646,amadabatlle@hotmail.com,"¡Hola, soy Amada! Tengo 75 años y me gusta ver películas. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Valencia, Spain"
6558,787850,Marisol Nicolás,62,Mujer,+34828826757,marisolnicolas@hotmail.com,"¡Hola, soy Marisol! Tengo 62 años y me gusta ver películas. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Paiporta, Spain"
6559,182161,Espiridión Rivero,39,Hombre,+34973436409,espiridionrivero@yahoo.com,"¡Hola, soy Espiridión! Tengo 39 años y me gusta practicar deporte. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Valencia, Spain"
6560,511272,Florina Mora,40,Mujer,+34931077286,florinamora@hotmail.com,"¡Hola, soy Florina! Tengo 40 años y me gusta ver películas. Suelo escuchar música rock.",No me importa viajar con un fumador,"Valencia, Spain"
6561,371473,Juliana Abril,76,Mujer,+34986818585,julianaabril@gmail.com,"¡Hola, soy Juliana! Tengo 76 años y me gusta leer. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Aldaya, Spain"
6562,406095,Marta Escribano,63,Mujer,+34828555808,martaescribano@gmail.com,"¡Hola, soy Marta! Tengo 63 años y me gusta ir al cine. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Paiporta, Spain"
6563,532929,Emperatriz Ribera,32,Mujer,+34978426069,emperatrizribera@hotmail.com,"¡Hola, soy Emperatriz! Tengo 32 años y me gusta leer. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Mislata, Spain"
6564,853055,Virgilio Talavera,54,Hombre,+34911755582,virgiliotalavera@gmail.com,"¡Hola, soy Virgilio! Tengo 54 años y me gusta hacer senderismo. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Valencia, Spain"
6565,315342,Clímaco Tejada,22,Hombre,+34926551211,climacotejada@gmail.com,"¡Hola, soy Clímaco! Tengo 22 años y me gusta ir al cine. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Valencia, Spain"
6566,815947,Miriam Cuervo,67,Mujer,+34921779545,miriamcuervo@yahoo.com,"¡Hola, soy Miriam! Tengo 67 años y me gusta cocinar. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Alboraya, Spain"
6567,128905,Jose Angel Vendrell,56,Hombre,+34875928817,joseangelvendrell@gmail.com,"¡Hola, soy Jose! Tengo 56 años y me gusta leer. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Valencia, Spain"
6568,390539,Victoriano Borja,54,Hombre,+34879747233,victorianoborja@hotmail.com,"¡Hola, soy Victoriano! Tengo 54 años y me gusta leer. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Benetúser, Spain"
6569,429120,Susana Lamas,82,Mujer,+34878299439,susanalamas@yahoo.com,"¡Hola, soy Susana! Tengo 82 años y me gusta ir al cine. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Burjasot, Spain"
6570,233495,Carlito Diego,36,Hombre,+34928718596,carlitodiego@yahoo.com,"¡Hola, soy Carlito! Tengo 36 años y me gusta salir a correr. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Valencia, Spain"
6571,180310,Evelia Carbonell,46,Mujer,+34941836366,eveliacarbonell@yahoo.com,"¡Hola, soy Evelia! Tengo 46 años y me gusta tocar un instrumento musical. Suelo escuchar música rock.",No me importa viajar con un fumador,"Valencia, Spain"
6572,284051,Eligio Sala,26,Hombre,+34845952017,eligiosala@gmail.com,"¡Hola, soy Eligio! Tengo 26 años y me gusta viajar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Aldaya, Spain"
6573,413070,Donato Téllez,71,Hombre,+34867618823,donatotellez@yahoo.com,"¡Hola, soy Donato! Tengo 71 años y me gusta ver películas. Suelo escuchar música pop.",No me importa viajar con un fumador,"Paiporta, Spain"
6574,442256,Cruz Martin,54,Hombre,+34925223825,cruzmartin@gmail.com,"¡Hola, soy Cruz! Tengo 54 años y me gusta viajar. Suelo escuchar música pop.",No me importa viajar con un fumador,"Valencia, Spain"
6575,529072,Román Carretero,75,Hombre,+34979042142,romancarretero@gmail.com,"¡Hola, soy Román! Tengo 75 años y me gusta leer. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Sedaví, Spain"
6576,137684,Andrés Belda,71,Hombre,+34920213015,andresbelda@hotmail.com,"¡Hola, soy Andrés! Tengo 71 años y me gusta hacer senderismo. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Alfafar, Spain"
6577,802864,Rocío Miró,30,Mujer,+34729172611,rociomiro@yahoo.com,"¡Hola, soy Rocío! Tengo 30 años y me gusta leer. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Valencia, Spain"
6578,885204,Leire Lago,60,Mujer,+34971227580,leirelago@hotmail.com,"¡Hola, soy Leire! Tengo 60 años y me gusta practicar deporte. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Valencia, Spain"
6579,575699,Evaristo Ferrándiz,22,Hombre,+34885454504,evaristoferrandiz@yahoo.com,"¡Hola, soy Evaristo! Tengo 22 años y me gusta cocinar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Torrent, Spain"
6580,419575,Reyes Sarabia,78,Hombre,+34947716867,reyessarabia@hotmail.com,"¡Hola, soy Reyes! Tengo 78 años y me gusta pintar. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Sedaví, Spain"
6581,579645,Trinidad Galán,80,Hombre,+34974790632,trinidadgalan@gmail.com,"¡Hola, soy Trinidad! Tengo 80 años y me gusta pintar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
6582,198465,Jose Angel Boix,78,Hombre,+34806438742,joseangelboix@yahoo.com,"¡Hola, soy Jose! Tengo 78 años y me gusta ir al cine. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Quart de Poblet, Spain"
6583,813389,Jose Carlos Talavera,44,Hombre,+34874280210,josecarlostalavera@yahoo.com,"¡Hola, soy Jose! Tengo 44 años y me gusta ir al cine. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Aldaya, Spain"
6584,382205,Amancio Garmendia,27,Hombre,+34824848220,amanciogarmendia@hotmail.com,"¡Hola, soy Amancio! Tengo 27 años y me gusta tocar un instrumento musical. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Aldaya, Spain"
6585,204261,Sol Cuervo,35,Mujer,+34881616155,solcuervo@yahoo.com,"¡Hola, soy Sol! Tengo 35 años y me gusta practicar deporte. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Alfafar, Spain"
6586,577875,Nico Coloma,80,Hombre,+34817583859,nicocoloma@yahoo.com,"¡Hola, soy Nico! Tengo 80 años y me gusta pintar. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Valencia, Spain"
6587,710474,Cipriano Romeu,19,Hombre,+34923989241,ciprianoromeu@gmail.com,"¡Hola, soy Cipriano! Tengo 19 años y me gusta ver películas. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Alaquàs, Spain"
6588,915680,Domingo Borja,57,Hombre,+34986899050,domingoborja@gmail.com,"¡Hola, soy Domingo! Tengo 57 años y me gusta viajar. Suelo escuchar música indie.",No me importa viajar con un fumador,"Catarroja, Spain"
6589,965855,Susanita Niño,48,Mujer,+34948377977,susanitanino@gmail.com,"¡Hola, soy Susanita! Tengo 48 años y me gusta leer. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Sedaví, Spain"
6590,685675,Ovidio Pombo,21,Hombre,+34974800192,ovidiopombo@hotmail.com,"¡Hola, soy Ovidio! Tengo 21 años y me gusta viajar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
6591,670723,Ana Sofía Carretero,84,Mujer,+34822523565,anasofiacarretero@gmail.com,"¡Hola, soy Ana! Tengo 84 años y me gusta ver películas. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Valencia, Spain"
6592,834420,Rosenda Palmer,22,Mujer,+34828612283,rosendapalmer@hotmail.com,"¡Hola, soy Rosenda! Tengo 22 años y me gusta ir al cine. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Valencia, Spain"
6593,912234,Aníbal Benavides,23,Hombre,+34948368296,anibalbenavides@hotmail.com,"¡Hola, soy Aníbal! Tengo 23 años y me gusta hacer senderismo. Suelo escuchar música rock.",No me importa viajar con un fumador,"Quart de Poblet, Spain"
6594,160915,Gregorio Arnaiz,48,Hombre,+34946980718,gregorioarnaiz@gmail.com,"¡Hola, soy Gregorio! Tengo 48 años y me gusta pintar. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Valencia, Spain"
6595,453163,Heliodoro Reguera,67,Hombre,+34941512547,heliodororeguera@yahoo.com,"¡Hola, soy Heliodoro! Tengo 67 años y me gusta ir al cine. Suelo escuchar música indie.",No me importa viajar con un fumador,"Meliana, Spain"
6596,240213,Abel Clavero,33,Hombre,+34927814248,abelclavero@yahoo.com,"¡Hola, soy Abel! Tengo 33 años y me gusta pintar. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Mislata, Spain"
6597,850009,Amaya Bou,49,Mujer,+34888720792,amayabou@yahoo.com,"¡Hola, soy Amaya! Tengo 49 años y me gusta hacer senderismo. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Alaquàs, Spain"
6598,275411,Galo Tamayo,43,Hombre,+34861280863,galotamayo@yahoo.com,"¡Hola, soy Galo! Tengo 43 años y me gusta tocar un instrumento musical. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Burjasot, Spain"
6599,837535,Balduino Llamas,59,Hombre,+34670927015,balduinollamas@hotmail.com,"¡Hola, soy Balduino! Tengo 59 años y me gusta pintar. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Valencia, Spain"
6600,447942,Cecilia Arellano,82,Mujer,+34946014226,ceciliaarellano@hotmail.com,"¡Hola, soy Cecilia! Tengo 82 años y me gusta leer. Suelo escuchar música rock.",No me importa viajar con un fumador,"Valencia, Spain"
6601,518681,Maximiano Moll,67,Hombre,+34841660747,maximianomoll@gmail.com,"¡Hola, soy Maximiano! Tengo 67 años y me gusta salir a correr. Suelo escuchar música rock.",No me importa viajar con un fumador,"Tavernes Blanques, Spain"
6602,289101,Abilio Alba,57,Hombre,+34848562548,abilioalba@gmail.com,"¡Hola, soy Abilio! Tengo 57 años y me gusta ver películas. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Benetúser, Spain"
6603,146260,Micaela Gallardo,85,Mujer,+34942721259,micaelagallardo@hotmail.com,"¡Hola, soy Micaela! Tengo 85 años y me gusta cocinar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
6604,736836,Nuria Montes,24,Mujer,+34887784372,nuriamontes@gmail.com,"¡Hola, soy Nuria! Tengo 24 años y me gusta cocinar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Burjasot, Spain"
6605,902201,Cristóbal Iglesias,47,Hombre,+34887533112,cristobaliglesias@gmail.com,"¡Hola, soy Cristóbal! Tengo 47 años y me gusta tocar un instrumento musical. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Valencia, Spain"
